Train,Process Stream,system,Equipment ID,function,parameter,Value,General Location,Location,Maximo ID
West,downstream,Buffer hold tanks,T-4280,Temeprature Transmitter,Calibration Tolerance,±0.30 C,,,626150
West,downstream,Buffer hold tanks,T-4280,Temeprature Transmitter,Manufacturer,Rosemount / 848T,,,626150
West,downstream,Buffer hold tanks,T-4280,Temeprature Transmitter,Max.,150,,,626150
West,downstream,Buffer hold tanks,T-4280,Temeprature Transmitter,Min.,0,,,626150
West,downstream,Buffer hold tanks,T-4280,Temeprature Transmitter,Vendor Tolerance,±0.30 C,,,626150
West,downstream,Buffer hold tanks,T-4280,Vessel,CIP capable,Y,,,626150
West,downstream,Buffer hold tanks,T-4280,Vessel,"Connected to I (Initial), F(Final)","I, F",,,626150
West,downstream,Buffer hold tanks,T-4280,Vessel,Manufacturer,DCI,,,626150
West,downstream,Buffer hold tanks,T-4280,Vessel,SIP capable,Y,,,626150
West,downstream,Buffer hold tanks,T-4280,Vessel Volume (L),Maximum working volume,1575,,,626150
West,downstream,Buffer hold tanks,T-4280,Vessel Volume (L),Minimum working volume,0,,,626150
West,downstream,Buffer hold tanks,T-4280,Vessel Volume (L),Nominal volume,1500,,,626150
West,downstream,Buffer hold tanks,T-4290,Vessel Demension,"Tank Inner Diameter ("")",36,,,626151
West,downstream,Buffer hold tanks,T-4290,Vessel Demension,"Tank Outer Diameter("")",41,,,626151
West,downstream,Buffer hold tanks,T-4290,Vessel Demension,"Tank Straight wall height ("")",96,,,626151
West,downstream,Buffer hold tanks,T-4290,Vessel Demension,"Total height, bottom to top ("")",119.625,,,626151
West,downstream,Buffer hold tanks,T-4290,Air Filter,Size,,,,626151
West,downstream,Buffer hold tanks,T-4290,Air Filter,Type,No Air Filter,,,626151
West,downstream,Buffer hold tanks,T-4290,Air Filter,Vendor,,,,626151
West,downstream,Buffer hold tanks,T-4290,Product/Buffer Filter,Size,"10""/single",,,626151
West,downstream,Buffer hold tanks,T-4290,Product/Buffer Filter,Type,"T-type cartridge, Type 7",,,626151
West,downstream,Buffer hold tanks,T-4290,Product/Buffer Filter,Vendor,"Millipore, Pall",,,626151
West,downstream,Buffer hold tanks,T-4290,Vent Filter,Size,"5""/single",,,626151
West,downstream,Buffer hold tanks,T-4290,Vent Filter,Type,"In Line cartridge, Type 7",,,626151
West,downstream,Buffer hold tanks,T-4290,Vent Filter,Vendor,"Millipore, Pall",,,626151
West,downstream,Buffer hold tanks,T-4290,Level Transmitter,Calibration DS,123740,,,626151
West,downstream,Buffer hold tanks,T-4290,Level Transmitter,Calibration Tolerance,±12 L,,,626151
West,downstream,Buffer hold tanks,T-4290,Level Transmitter,Manufacturer,ROSEMOUNT / 3051,,,626151
West,downstream,Buffer hold tanks,T-4290,Level Transmitter,Max.,1650,,,626151
West,downstream,Buffer hold tanks,T-4290,Level Transmitter,Min.,0,,,626151
West,downstream,Buffer hold tanks,T-4290,Level Transmitter,Vendor Tolerance,±0.065% of span,,,626151
West,downstream,Buffer hold tanks,T-4290,Pressure Transmitter,Calibration DS,123690,,,626151
West,downstream,Buffer hold tanks,T-4290,Pressure Transmitter,Calibration Tolerance,±0.4 psig,,,626151
West,downstream,Buffer hold tanks,T-4290,Pressure Transmitter,Manufacturer,Rosemount / 3051TG2F2B21AM5A01S1,,,626151
West,downstream,Buffer hold tanks,T-4290,Pressure Transmitter,Max.,40,,,626151
West,downstream,Buffer hold tanks,T-4290,Pressure Transmitter,Min.,0,,,626151
West,downstream,Buffer hold tanks,T-4290,Pressure Transmitter,Vendor Tolerance,±0.065% of span,,,626151
West,downstream,Buffer hold tanks,T-4290,Temeprature Transmitter,Calibration DS,123666,,,626151
West,downstream,Buffer hold tanks,T-4290,Temeprature Transmitter,Calibration Tolerance,±0.30 C,,,626151
West,downstream,Buffer hold tanks,T-4290,Temeprature Transmitter,Manufacturer,Rosemount / 848TFI5S001B6JS2F5,,,626151
West,downstream,Buffer hold tanks,T-4290,Temeprature Transmitter,Max.,150,,,626151
West,downstream,Buffer hold tanks,T-4290,Temeprature Transmitter,Min.,0,,,626151
West,downstream,Buffer hold tanks,T-4290,Temeprature Transmitter,Vendor Tolerance,±0.30 C,,,626151
West,downstream,Buffer hold tanks,T-4290,Vessel,CIP capable,Y,,,626151
West,downstream,Buffer hold tanks,T-4290,Vessel,"Connected to I (Initial), F(Final)","I, F",,,626151
West,downstream,Buffer hold tanks,T-4290,Vessel,Manufacturer,DCI,,,626151
West,downstream,Buffer hold tanks,T-4290,Vessel,SIP capable,Y,,,626151
West,downstream,Buffer hold tanks,T-4290,Vessel Volume (L),Maximum working volume,1575,,,626151
West,downstream,Buffer hold tanks,T-4290,Vessel Volume (L),Minimum working volume,0,,,626151
West,downstream,Buffer hold tanks,T-4290,Vessel Volume (L),Nominal volume,1500,,,626151
West,downstream,Buffer hold tanks,T-4300,Vessel Demension,"Tank Inner Diameter ("")",48,,,626157
West,downstream,Buffer hold tanks,T-4300,Vessel Demension,"Tank Outer Diameter("")",53,,,626157
West,downstream,Buffer hold tanks,T-4300,Vessel Demension,"Tank Straight wall height ("")",108,,,626157
West,downstream,Buffer hold tanks,T-4300,Vessel Demension,"Total height, bottom to top ("")",135.6875,,,626157
West,downstream,Buffer hold tanks,T-4300,Air Filter,Size,,,,626157
West,downstream,Buffer hold tanks,T-4300,Air Filter,Type,No Air Filter,,,626157
West,downstream,Buffer hold tanks,T-4300,Air Filter,Vendor,,,,626157
West,downstream,Buffer hold tanks,T-4300,Product/Buffer Filter,Size,"10""/single",,,626157
West,downstream,Buffer hold tanks,T-4300,Product/Buffer Filter,Type,"T-type cartridge, Type 7",,,626157
West,downstream,Buffer hold tanks,T-4300,Product/Buffer Filter,Vendor,"Millipore, Pall",,,626157
West,downstream,Buffer hold tanks,T-4300,Vent Filter,Size,"5""/single",,,626157
West,downstream,Buffer hold tanks,T-4300,Vent Filter,Type,"In Line cartridge, Type 7",,,626157
West,downstream,Buffer hold tanks,T-4300,Vent Filter,Vendor,"Millipore, Pall",,,626157
West,downstream,Buffer hold tanks,T-4300,Level Transmitter,Calibration DS,123741,,,626157
West,downstream,Buffer hold tanks,T-4300,Level Transmitter,Calibration Tolerance,±22.0 L,,,626157
West,downstream,Buffer hold tanks,T-4300,Level Transmitter,Manufacturer,ROSEMOUNT / 3051CG,,,626157
West,downstream,Buffer hold tanks,T-4300,Level Transmitter,Max.,3300,,,626157
West,downstream,Buffer hold tanks,T-4300,Level Transmitter,Min.,0,,,626157
West,downstream,Buffer hold tanks,T-4300,Level Transmitter,Vendor Tolerance,±0.065% of span,,,626157
West,downstream,Buffer hold tanks,T-4300,Pressure Transmitter,Calibration DS,123690,,,626157
West,downstream,Buffer hold tanks,T-4300,Pressure Transmitter,Calibration Tolerance,±0.4 psig,,,626157
West,downstream,Buffer hold tanks,T-4300,Pressure Transmitter,Manufacturer,Rosemount / 3051TG,,,626157
West,downstream,Buffer hold tanks,T-4300,Pressure Transmitter,Max.,40,,,626157
West,downstream,Buffer hold tanks,T-4300,Pressure Transmitter,Min.,0,,,626157
West,downstream,Buffer hold tanks,T-4300,Pressure Transmitter,Vendor Tolerance,±0.065% of span,,,626157
West,downstream,Buffer hold tanks,T-4300,Temeprature Transmitter,Calibration DS,123666,,,626157
West,downstream,Buffer hold tanks,T-4300,Temeprature Transmitter,Calibration Tolerance,±0.30 C,,,626157
West,downstream,Buffer hold tanks,T-4300,Temeprature Transmitter,Manufacturer,Rosemount / 848TFI5S001B6JS2F5,,,626157
West,downstream,Buffer hold tanks,T-4300,Temeprature Transmitter,Max.,150,,,626157
West,downstream,Buffer hold tanks,T-4300,Temeprature Transmitter,Min.,0,,,626157
West,downstream,Buffer hold tanks,T-4300,Temeprature Transmitter,Vendor Tolerance,±0.30 C,,,626157
West,downstream,Buffer hold tanks,T-4300,Vessel,CIP capable,Y,,,626157
West,downstream,Buffer hold tanks,T-4300,Vessel,"Connected to I (Initial), F(Final)","I, F",,,626157
West,downstream,Buffer hold tanks,T-4300,Vessel,Manufacturer,DCI,,,626157
West,downstream,Buffer hold tanks,T-4300,Vessel,SIP capable,Y,,,626157
West,downstream,Buffer hold tanks,T-4300,Vessel Volume (L),Maximum working volume,3150,,,626157
West,downstream,Buffer hold tanks,T-4300,Vessel Volume (L),Minimum working volume,0,,,626157
West,downstream,Buffer hold tanks,T-4300,Vessel Volume (L),Nominal volume,3000,,,626157
West,downstream,Buffer hold tanks,T-4310,Vessel Demension,"Tank Inner Diameter ("")",48,,,626163
West,downstream,Buffer hold tanks,T-4310,Vessel Demension,"Tank Outer Diameter("")",53,,,626163
West,downstream,Buffer hold tanks,T-4310,Vessel Demension,"Tank Straight wall height ("")",108,,,626163
West,downstream,Buffer hold tanks,T-4310,Vessel Demension,"Total height, bottom to top ("")",135.6875,,,626163
West,downstream,Buffer hold tanks,T-4310,Air Filter,Size,,,,626163
West,downstream,Buffer hold tanks,T-4310,Air Filter,Type,No Air Filter,,,626163
West,downstream,Buffer hold tanks,T-4310,Air Filter,Vendor,,,,626163
West,downstream,Buffer hold tanks,T-4310,Product/Buffer Filter,Size,"10""/single",,,626163
West,downstream,Buffer hold tanks,T-4310,Product/Buffer Filter,Type,"T-type cartridge, Type 7",,,626163
West,downstream,Buffer hold tanks,T-4310,Product/Buffer Filter,Vendor,"Millipore, Pall",,,626163
West,downstream,Buffer hold tanks,T-4310,Vent Filter,Size,"5""/single",,,626163
West,downstream,Buffer hold tanks,T-4310,Vent Filter,Type,"In Line cartridge, Type 7",,,626163
West,downstream,Buffer hold tanks,T-4310,Vent Filter,Vendor,"Millipore, Pall",,,626163
West,downstream,Buffer hold tanks,T-4310,Level Transmitter,Calibration DS,123741,,,626163
West,downstream,Buffer hold tanks,T-4310,Level Transmitter,Calibration Tolerance,±22.0 L,,,626163
West,downstream,Buffer hold tanks,T-4310,Level Transmitter,Manufacturer,ROSEMOUNT / 3051CG,,,626163
West,downstream,Buffer hold tanks,T-4310,Level Transmitter,Max.,3300,,,626163
West,downstream,Buffer hold tanks,T-4310,Level Transmitter,Min.,0,,,626163
West,downstream,Buffer hold tanks,T-4310,Level Transmitter,Vendor Tolerance,±0.065% of span,,,626163
West,downstream,Buffer hold tanks,T-4310,Pressure Transmitter,Calibration DS,123690,,,626163
West,downstream,Buffer hold tanks,T-4310,Pressure Transmitter,Calibration Tolerance,±0.4 psig,,,626163
West,downstream,Buffer hold tanks,T-4310,Pressure Transmitter,Manufacturer,Rosemount / 3051TG,,,626163
West,downstream,Buffer hold tanks,T-4310,Pressure Transmitter,Max.,40,,,626163
West,downstream,Buffer hold tanks,T-4310,Pressure Transmitter,Min.,0,,,626163
West,downstream,Buffer hold tanks,T-4310,Pressure Transmitter,Vendor Tolerance,±0.065% of span,,,626163
West,downstream,Buffer hold tanks,T-4310,Temeprature Transmitter,Calibration DS,123666,,,626163
West,downstream,Buffer hold tanks,T-4310,Temeprature Transmitter,Calibration Tolerance,±0.30 C,,,626163
West,downstream,Buffer hold tanks,T-4310,Temeprature Transmitter,Manufacturer,Rosemount / 848TFI5S001B6JS2F5,,,626163
West,downstream,Buffer hold tanks,T-4310,Temeprature Transmitter,Max.,150,,,626163
West,downstream,Buffer hold tanks,T-4310,Temeprature Transmitter,Min.,0,,,626163
West,downstream,Buffer hold tanks,T-4310,Temeprature Transmitter,Vendor Tolerance,±0.30 C,,,626163
West,downstream,Buffer hold tanks,T-4310,Vessel,CIP capable,Y,,,626163
West,downstream,Buffer hold tanks,T-4310,Vessel,"Connected to I (Initial), F(Final)","I, F",,,626163
West,downstream,Buffer hold tanks,T-4310,Vessel,Manufacturer,DCI,,,626163
West,downstream,Buffer hold tanks,T-4310,Vessel,SIP capable,Y,,,626163
West,downstream,Buffer hold tanks,T-4310,Vessel Volume (L),Maximum working volume,3150,,,626163
West,downstream,Buffer hold tanks,T-4310,Vessel Volume (L),Minimum working volume,0,,,626163
West,downstream,Buffer hold tanks,T-4310,Vessel Volume (L),Nominal volume,3000,,,626163
West,downstream,Buffer hold tanks,T-4320,Vessel Demension,"Tank Inner Diameter ("")",48,,,626164
West,downstream,Buffer hold tanks,T-4320,Vessel Demension,"Tank Outer Diameter("")",53,,,626164
West,downstream,Buffer hold tanks,T-4320,Vessel Demension,"Tank Straight wall height ("")",108,,,626164
West,downstream,Buffer hold tanks,T-4320,Vessel Demension,"Total height, bottom to top ("")",135.6875,,,626164
West,downstream,Buffer hold tanks,T-4320,Air Filter,Size,,,,626164
West,downstream,Buffer hold tanks,T-4320,Air Filter,Type,No Air Filter,,,626164
West,downstream,Buffer hold tanks,T-4320,Air Filter,Vendor,,,,626164
West,downstream,Buffer hold tanks,T-4320,Product/Buffer Filter,Size,"10""/single",,,626164
West,downstream,Buffer hold tanks,T-4320,Product/Buffer Filter,Type,"T-type cartridge, Type 7",,,626164
West,downstream,Buffer hold tanks,T-4320,Product/Buffer Filter,Vendor,"Millipore, Pall",,,626164
West,downstream,Buffer hold tanks,T-4320,Vent Filter,Size,"5""/single",,,626164
West,downstream,Buffer hold tanks,T-4320,Vent Filter,Type,"In Line cartridge, Type 7",,,626164
West,downstream,Buffer hold tanks,T-4320,Vent Filter,Vendor,"Millipore, Pall",,,626164
West,downstream,Buffer hold tanks,T-4320,Level Transmitter,Calibration DS,123741,,,626164
West,downstream,Buffer hold tanks,T-4320,Level Transmitter,Calibration Tolerance,±22.0 L,,,626164
West,downstream,Buffer hold tanks,T-4320,Level Transmitter,Manufacturer,ROSEMOUNT / 3051CG,,,626164
West,downstream,Buffer hold tanks,T-4320,Level Transmitter,Max.,3300,,,626164
West,downstream,Buffer hold tanks,T-4320,Level Transmitter,Min.,0,,,626164
West,downstream,Buffer hold tanks,T-4320,Level Transmitter,Vendor Tolerance,±0.065% of span,,,626164
West,downstream,Buffer hold tanks,T-4320,Pressure Transmitter,Calibration DS,123690,,,626164
West,downstream,Buffer hold tanks,T-4320,Pressure Transmitter,Calibration Tolerance,±0.4 psig,,,626164
West,downstream,Buffer hold tanks,T-4320,Pressure Transmitter,Manufacturer,Rosemount/ 3051TG2F2B21AM5S1A01,,,626164
West,downstream,Buffer hold tanks,T-4320,Pressure Transmitter,Max.,40,,,626164
West,downstream,Buffer hold tanks,T-4320,Pressure Transmitter,Min.,0,,,626164
West,downstream,Buffer hold tanks,T-4320,Pressure Transmitter,Vendor Tolerance,±0.065% of span,,,626164
West,downstream,Buffer hold tanks,T-4320,Temeprature Transmitter,Calibration DS,123666,,,626164
West,downstream,Buffer hold tanks,T-4320,Temeprature Transmitter,Calibration Tolerance,±0.30 C,,,626164
West,downstream,Buffer hold tanks,T-4320,Temeprature Transmitter,Manufacturer,Rosemount/ 848TFI5S001B6JS2F5,,,626164
West,downstream,Buffer hold tanks,T-4320,Temeprature Transmitter,Max.,150,,,626164
West,downstream,Buffer hold tanks,T-4320,Temeprature Transmitter,Min.,0,,,626164
West,downstream,Buffer hold tanks,T-4320,Temeprature Transmitter,Vendor Tolerance,±0.30 C,,,626164
West,downstream,Buffer hold tanks,T-4320,Vessel,CIP capable,Y,,,626164
West,downstream,Buffer hold tanks,T-4320,Vessel,"Connected to I (Initial), F(Final)","I, F",,,626164
West,downstream,Buffer hold tanks,T-4320,Vessel,Manufacturer,DCI,,,626164
West,downstream,Buffer hold tanks,T-4320,Vessel,SIP capable,Y,,,626164
West,downstream,Buffer hold tanks,T-4320,Vessel Volume (L),Maximum working volume,3150,,,626164
West,downstream,Buffer hold tanks,T-4320,Vessel Volume (L),Minimum working volume,0,,,626164
West,downstream,Buffer hold tanks,T-4320,Vessel Volume (L),Nominal volume,3000,,,626164
West,downstream,Buffer hold tanks,T-4330,Vessel Demension,"Tank Inner Diameter ("")",36,,,626170
West,downstream,Buffer hold tanks,T-4330,Vessel Demension,"Tank Outer Diameter("")",41,,,626170
West,downstream,Buffer hold tanks,T-4330,Vessel Demension,"Tank Straight wall height ("")",96,,,626170
West,downstream,Buffer hold tanks,T-4330,Vessel Demension,"Total height, bottom to top ("")",119.625,,,626170
West,downstream,Buffer hold tanks,T-4330,Air Filter,Size,,,,626170
West,downstream,Buffer hold tanks,T-4330,Air Filter,Type,No Air Filter,,,626170
West,downstream,Buffer hold tanks,T-4330,Air Filter,Vendor,,,,626170
West,downstream,Buffer hold tanks,T-4330,Product/Buffer Filter,Size,"10""/single",,,626170
West,downstream,Buffer hold tanks,T-4330,Product/Buffer Filter,Type,"T-type cartridge, Type 7",,,626170
West,downstream,Buffer hold tanks,T-4330,Product/Buffer Filter,Vendor,"Millipore, Pall",,,626170
West,downstream,Buffer hold tanks,T-4330,Vent Filter,Size,"5""/single",,,626170
West,downstream,Buffer hold tanks,T-4330,Vent Filter,Type,"In Line cartridge, Type 7",,,626170
West,downstream,Buffer hold tanks,T-4330,Vent Filter,Vendor,"Millipore, Pall",,,626170
West,downstream,Buffer hold tanks,T-4330,Level Transmitter,Calibration DS,123740,,,626170
West,downstream,Buffer hold tanks,T-4330,Level Transmitter,Calibration Tolerance,±12 L,,,626170
West,downstream,Buffer hold tanks,T-4330,Level Transmitter,Manufacturer,ROSEMOUNT / 3051CG,,,626170
West,downstream,Buffer hold tanks,T-4330,Level Transmitter,Max.,1650,,,626170
West,downstream,Buffer hold tanks,T-4330,Level Transmitter,Min.,0,,,626170
West,downstream,Buffer hold tanks,T-4330,Level Transmitter,Vendor Tolerance,±0.065% of span,,,626170
West,downstream,Buffer hold tanks,T-4330,Pressure Transmitter,Calibration DS,123690,,,626170
West,downstream,Buffer hold tanks,T-4330,Pressure Transmitter,Calibration Tolerance,±0.4 psig,,,626170
West,downstream,Buffer hold tanks,T-4330,Pressure Transmitter,Manufacturer,Rosemount/ 3051TG,,,626170
West,downstream,Buffer hold tanks,T-4330,Pressure Transmitter,Max.,40,,,626170
West,downstream,Buffer hold tanks,T-4330,Pressure Transmitter,Min.,0,,,626170
West,downstream,Buffer hold tanks,T-4330,Pressure Transmitter,Vendor Tolerance,±0.065% of span,,,626170
West,downstream,Buffer hold tanks,T-4330,Temeprature Transmitter,Calibration DS,123666,,,626170
West,downstream,Buffer hold tanks,T-4330,Temeprature Transmitter,Calibration Tolerance,±0.30 C,,,626170
West,downstream,Buffer hold tanks,T-4330,Temeprature Transmitter,Manufacturer,Rosemount/ 848TFI5S001B6JJSF5,,,626170
West,downstream,Buffer hold tanks,T-4330,Temeprature Transmitter,Max.,150,,,626170
West,downstream,Buffer hold tanks,T-4330,Temeprature Transmitter,Min.,0,,,626170
West,downstream,Buffer hold tanks,T-4330,Temeprature Transmitter,Vendor Tolerance,±0.30 C,,,626170
West,downstream,Buffer hold tanks,T-4330,Vessel,CIP capable,Y,,,626170
West,downstream,Buffer hold tanks,T-4330,Vessel,"Connected to I (Initial), F(Final)",F,,,626170
West,downstream,Buffer hold tanks,T-4330,Vessel,Manufacturer,DCI,,,626170
West,downstream,Buffer hold tanks,T-4330,Vessel,SIP capable,Y,,,626170
West,downstream,Buffer hold tanks,T-4330,Vessel Volume (L),Maximum working volume,1575,,,626170
West,downstream,Buffer hold tanks,T-4330,Vessel Volume (L),Minimum working volume,0,,,626170
